flow,period,value
Production,1971-1974,3949.6210081643826
Imports,1971-1974,3.162970308219178
Exports,1971-1974,-2340.444389273973
Total Consumption,1971-1974,77.14770778082192
Oil Products,1971-1974,-1358.2319903835617
Electricity,1971-1974,-78.77207092465753
Production,1971,4215.737521698631
Imports,1971,2.2203674520547945
Exports,1971,-2592.34336369863
Total Consumption,1971,52.64906046575343
Oil Products,1971,-1389.3238622465756
Electricity,1971,-71.62367920547946
Production,1972,3856.3568394246577
Imports,1972,2.4323751506849316
Exports,1972,-2388.7513485205477
Total Consumption,1972,63.33005531506849
Oil Products,1972,-1250.5114550684932
Electricity,1972,-71.88288005479453
Production,1973,4081.544661260274
Imports,1973,4.737650109589041
Exports,1973,-2389.3307197534245
Total Consumption,1973,89.62963342465753
Oil Products,1973,-1456.547774219178
Electricity,1973,-83.71297791780822
Production,1974,3644.8450102739725
Imports,1974,3.2614885205479456
Exports,1974,-1991.3521251232876
Total Consumption,1974,102.98208191780822
Oil Products,1974,-1336.5448700000002
Electricity,1974,-87.86874652054796
Production,1975,2908.646901150685
Imports,1975,4.091224438356164
Exports,1975,-1644.6148493972603
Total Consumption,1975,109.34512438356165
Oil Products,1975,-961.881900849315
Electricity,1975,-92.01901260273974
Production,1976,2872.1138799178084
Imports,1976,2.673100383561644
Exports,1976,-1539.4355347123287
Total Consumption,1976,122.48528402739724
Oil Products,1976,-1098.0613117808218
Electricity,1976,-95.86380846575341
Production,1977,2836.8508163287675
Imports,1977,4.320924547945206
Exports,1977,-1482.6870161095887
Total Consumption,1977,134.90899139726028
Oil Products,1977,-1083.0392298630138
Electricity,1977,-98.09076287671235
Production,1978,2750.218108630137
Imports,1978,0.836403205479452
Exports,1978,-1398.161773780822
Total Consumption,1978,120.81846210958903
Oil Products,1978,-1104.5331796438356
Electricity,1978,-122.4460835890411
Production,1979,3014.8133961369867
Imports,1979,2.4812150410958904
Exports,1979,-1593.8670503561643
Total Consumption,1979,151.89471002739728
Oil Products,1979,-1110.2058566027397
Electricity,1979,-146.46866246575343
Production,1980,2817.009871917808
Imports,1980,2.529532794520548
Exports,1980,-1459.8413741643833
Total Consumption,1980,163.6518492876712
Oil Products,1980,-1045.3091694246575
Electricity,1980,-177.61067956164385
Production,1981,2744.149912904109
Imports,1981,2.388997616438356
Exports,1981,-1433.748642630137
Total Consumption,1981,146.83678912328767
Oil Products,1981,-971.8465438356163
Electricity,1981,-181.27867180821917
Production,1982,2527.412677369863
Imports,1982,1.0258586027397258
Exports,1982,-1200.6735600547947
Total Consumption,1982,154.6558909041096
Oil Products,1982,-971.070146219178
Electricity,1982,-181.9779337260274
Production,1983,2419.978835424658
Imports,1983,16.29459
Exports,1983,-1129.7983039726025
Total Consumption,1983,146.19550449315068
Oil Products,1983,-970.0095253424656
Electricity,1983,-213.03158917808219
Production,1984-1987,2440.9967217876706
Imports,1984-1987,6.368946630136987
Exports,1984-1987,-1076.4862952123285
Total Consumption,1984-1987,166.87362025342466
Oil Products,1984-1987,-960.9574171506849
Electricity,1984-1987,-209.15566591780822
Production,1984,2468.5634410136986
Imports,1984,14.992320109589043
Exports,1984,-1156.4489388767122
Total Consumption,1984,164.1233992328767
Oil Products,1984,-948.110859150685
Electricity,1984,-216.3448094246575
Production,1985,2315.8590973424657
Imports,1985,2.9792132328767122
Exports,1985,-936.5489790410958
Total Consumption,1985,174.57601939726027
Oil Products,1985,-1003.9902405753426
Electricity,1985,-202.10659569863014
Production,1986,2469.7584519178076
Imports,1986,3.161900931506849
