flow,period,value
Industry,2011,8709.397355342466
Transport,2011,64.03379556164384
Residential,2011,1014.6290025753425
Commercial,2011,236.80553043835616
Other,2011,1077.3930814794521
Electricity output in GWh,2011,3751025.0
Production,2011,36617.694721945205
Imports,2011,2139.442324164384
Exports,2011,-326.0313913150685
Total Consumption,2011,11102.258745315068
Electricity,2011,-18170.750492328767
Industry,1971,1683.6063124657535
Transport,1971,128.69917605479452
Residential,1971,770.2821673150685
Commercial,1971,30.45183232876712
Other,1971,175.74833742465754
Electricity output in GWh,1971,97513.0
Production,1971,3897.564512931506
Imports,1971,0.5001871506849315
Exports,1971,-42.184913123287664
Total Consumption,1971,2788.787825589041
Electricity,1971,-611.6501630958904
Industry,1973,1800.8928190958902
Transport,1973,137.7074649041096
Residential,1973,824.2325538082192
Commercial,1973,32.61285690410959
Other,1973,188.04813767123287
Electricity output in GWh,1973,97713.0
Production,1973,4152.734223726027
Imports,1973,0.35778432876712324
Exports,1973,-42.55173443835616
Total Consumption,1973,2983.4938323835618
Electricity,1973,-632.9586337534247
Industry,1974,1782.475139780822
Transport,1974,136.26905783561642
Residential,1974,815.642175369863
Commercial,1974,32.317990082191784
Other,1974,186.0732950958904
Electricity output in GWh,1974,96845.0
Production,1974,4115.475110767124
Imports,1974,0.2064047671232877
Exports,1974,-42.89084232876712
Total Consumption,1974,2952.777658164383
Electricity,1974,-626.7634583287671
Industry,1975,2098.4848546849316
Transport,1975,162.05103753424657
Residential,1975,969.9005392876713
Commercial,1975,38.41289512328767
Other,1975,221.26062873972603
Electricity output in GWh,1975,110665.0
Production,1975,4806.978715589041
Imports,1975,0.18025775342465755
Exports,1975,-44.485529013698624
Total Consumption,1975,3490.1099553698637
Electricity,1975,-723.6658575068494
Industry,1976,2126.2924849041096
Transport,1976,164.38145539726028
Residential,1976,983.895095780822
Commercial,1976,39.02986021917808
Other,1976,224.44506189041095
Electricity output in GWh,1976,104360.0
Production,1976,4820.658483726027
Imports,1976,0.25867871232876716
Exports,1976,-32.603117041095885
Total Consumption,1976,3538.0439782739727
Electricity,1976,-696.9388901917808
Industry,1977,2409.782664849315
Transport,1977,187.12044082191778
Residential,1977,1119.994298438356
Commercial,1977,44.430825123287676
Other,1977,255.49387753424656
Electricity output in GWh,1977,128181.0
Production,1977,5493.847430876713
Imports,1977,20.645236191780825
Exports,1977,-36.70143049315068
Total Consumption,1977,4016.822106767123
Electricity,1977,-839.8391078356163
Industry,1978,2635.1099575068492
Transport,1978,200.06289128767122
Residential,1978,1197.5592137534247
Commercial,1978,47.550673945205475
Other,1978,273.17526336986305
Electricity output in GWh,1978,158652.0
Production,1978,6177.554586630137
Imports,1978,28.090849369863015
Exports,1978,-44.34280487671232
Total Consumption,1978,4353.457999863013
Electricity,1978,-1108.9525671780823
Industry,1979,2685.4128556712326
Transport,1979,203.77098767123286
Residential,1979,1219.8686611780822
Commercial,1979,48.52472049315069
Other,1979,278.2502742191781
Electricity output in GWh,1979,163493.0
Production,1979,6353.067179205479
Imports,1979,24.356063753424657
Exports,1979,-63.565217780821925
Total Consumption,1979,4435.8275193150685
Electricity,1979,-1157.4552575068492
Industry,1980,2739.3297249863012
Transport,1980,190.68633520547945
Residential,1980,1139.4613927671232
Commercial,1980,46.2980673150685
Other,1980,264.3939635342466
Electricity output in GWh,1980,164149.0
Production,1980,6239.918286876714
Imports,1980,20.991573671232874
Exports,1980,-84.48720665753424
Total Consumption,1980,4380.169503890411
Electricity,1980,-1246.4951372054795
Industry,1981,2668.407436410959
Transport,1981,205.00626336986303
Residential,1981,1190.578543479452
Commercial,1981,43.32383446575343
Other,1981,313.02650531506845
Electricity output in GWh,1981,167482.0
Production,1981,6244.913531260274
Imports,1981,20.844210547945206
Exports,1981,-86.86638408219177
Total Consumption,1981,4420.342562958905
Electricity,1981,-1251.2210392328768
Industry,1982,2826.651111287671
Transport,1982,213.68590715068493
Residential,1982,1227.8528385753425
Commercial,1982,57.20109087671233
Other,1982,335.825877890411
Electricity output in GWh,1982,185474.0
Production,1982,6694.74149339726
Imports,1982,40.666217452054795
Exports,1982,-88.68711591780823
Total Consumption,1982,4661.216765534246
Electricity,1982,-1336.0734405479452
Industry,1983,3002.0549387123287
Transport,1983,215.63418098630137
Residential,1983,1288.2501307671232
Commercial,1983,64.15207967123288
Other,1983,353.93340783561644
Electricity output in GWh,1983,205706.0
Production,1983,7183.36640249315
Imports,1983,63.89422432876712
Exports,1983,-88.31653923287672
Total Consumption,1983,4924.024778136987
Electricity,1983,-1448.1298817260274
Industry,1984-1987,3318.0814071849313
Transport,1984-1987,220.52937589041096
Residential,1984-1987,1500.3925909452055
Commercial,1984-1987,76.19754397945205
Other,1984-1987,541.3363348082192
Electricity output in GWh,1984-1987,300444.0
Production,1984-1987,8334.223675972602
Imports,1984-1987,99.31624850684933
