country,flow,value
Argentina,Production,843.3420445479453
Argentina,Imports,47.525711780821915
Argentina,Exports,-0.3910002739726028
Argentina,Total Consumption,175.4623670136986
Argentina,Oil Products,-501.05508293150683
Argentina,Electricity,-192.88662046575342
Austria,Production,146.64233326027397
Austria,Imports,222.68284956164382
Austria,Exports,-0.254180301369863
Austria,Total Consumption,116.40849312328767
Austria,Oil Products,-150.17613630136987
Austria,Electricity,-106.70833260273972
Belgium,Production,219.95050671232875
Belgium,Imports,729.5322472876712
Belgium,Exports,-19.94472917808219
Belgium,Total Consumption,191.27379956164384
Belgium,Oil Products,-474.19547273972603
Belgium,Electricity,-262.7129033424657
Bolivia,Production,96.57823243835617
Bolivia,Imports,3.4897828767123293
Bolivia,Exports,-46.13463843835617
Bolivia,Total Consumption,20.31777597260274
Bolivia,Oil Products,-24.775580739726028
Bolivia,Electricity,-5.465227917808219
Brazil,Production,1608.2552178082192
Brazil,Imports,835.0756721917808
Brazil,Exports,-5.635344164383561
Brazil,Total Consumption,772.7677201095892
Brazil,Oil Products,-1069.6665786849317
Brazil,Electricity,-314.82902260273966
Andean,Production,3477.1526842465755
Andean,Imports,60.566022767123286
Andean,Exports,-1391.4359264383559
Andean,Total Consumption,396.241926849315
Andean,Oil Products,-1421.1229284931508
Andean,Electricity,-333.1878811780822
Canada,Production,4160.752119123287
Canada,Imports,467.9999960821918
Canada,Exports,-954.1395732876713
Canada,Total Consumption,948.8008631780821
Canada,Oil Products,-1485.3657194246575
Canada,Electricity,-1187.3943513150684
Central America,Production,176.10993736986305
Central America,Imports,84.52313369863013
Central America,Exports,-6.149709342465753
Central America,Total Consumption,141.21044178082192
Central America,Oil Products,-83.58256416438357
Central America,Electricity,-43.58926079452054
Chile,Production,130.2653058630137
Chile,Imports,43.32807180821918
Chile,Total Consumption,51.52520076712329
Chile,Oil Products,-76.57267430136986
Chile,Electricity,-34.79299972602739
China,Production,13441.813784684931
China,Imports,71.82777452054795
China,Exports,-398.9699520273973
China,Total Consumption,8854.460485287673
China,Oil Products,-1643.8901031780822
China,Electricity,-1987.7306833972602
Colombia,Production,413.6255138630137
Colombia,Imports,39.59394890410959
Colombia,Exports,-22.015142904109588
Colombia,Total Consumption,137.22621526027396
Colombia,Oil Products,-192.6224593150685
Colombia,Electricity,-69.81108065753425
Costa Rica,Production,16.70189701369863
Costa Rica,Imports,6.989205205479452
Costa Rica,Total Consumption,11.528342849315068
Costa Rica,Oil Products,-6.633047534246575
Costa Rica,Electricity,-5.276716383561643
Southern Cone,Production,2639.1776656986303
Southern Cone,Imports,954.5832893150684
Southern Cone,Exports,-6.026344438356164
Southern Cone,Total Consumption,1042.1585145205481
Southern Cone,Oil Products,-1677.0627110136988
Southern Cone,Electricity,-558.3055960821918
Cuba,Production,117.54886038356163
Cuba,Imports,137.8775209041096
Cuba,Total Consumption,105.69108926027397
Cuba,Oil Products,-130.4445795890411
Cuba,Electricity,-66.80399334246576
Denmark,Production,62.2347324109589
Denmark,Imports,227.2688389589041
Denmark,Exports,-23.63754301369863
Denmark,Total Consumption,17.888433232876714
Denmark,Oil Products,-141.92719528767122
Denmark,Electricity,-125.61868832876712
Dominican Republic,Production,35.29162046575343
Dominican Republic,Imports,35.342910383561644
Dominican Republic,Total Consumption,27.818394273972604
Dominican Republic,Oil Products,-35.41000498630137
Dominican Republic,Electricity,-24.15722997260274
Ecuador,Production,274.20825115068493
Ecuador,Exports,-170.29803057534247
Ecuador,Total Consumption,21.168859260273976
Ecuador,Oil Products,-78.33749731506849
Ecuador,Electricity,-15.055659342465752
El Salvador,Production,42.978822410958905
El Salvador,Imports,13.02344194520548
El Salvador,Total Consumption,29.972008520547945
El Salvador,Oil Products,-12.517872767123286
El Salvador,Electricity,-13.382029561643837
Finland,Production,204.39267208219178
Finland,Imports,289.09889512328766
Finland,Exports,-0.24942082191780823
Finland,Total Consumption,109.90314824657534
Finland,Oil Products,-214.24965443835615
Finland,Electricity,-153.82266068493152
France,Production,1466.0100210136986
France,Imports,2144.979466410959
France,Exports,-21.486720191780826
France,Total Consumption,751.2670628767123
France,Oil Products,-1626.6714512054796
France,Electricity,-1261.8687779726029
Germany,Production,3810.075721479452
Germany,Imports,2655.194438657534
Germany,Exports,-287.8177115342466
Germany,Total Consumption,1678.1488563561643
Germany,Oil Products,-2317.08832830137
Germany,Electricity,-2508.874364328767
Guatemala,Production,58.10476942465753
Guatemala,Imports,12.234733945205479
Guatemala,Exports,-6.149709342465753
Guatemala,Total Consumption,48.23644063013698
Guatemala,Oil Products,-12.014331890410958
Guatemala,Electricity,-6.210779287671232
Haiti,Production,32.33570257534247
Haiti,Imports,0.7053869863013699
Haiti,Total Consumption,26.53289301369863
Haiti,Electricity,-1.3768551506849314
Honduras,Production,27.896995972602742
Honduras,Imports,6.491488164383561
Honduras,Total Consumption,26.22567564383562
Honduras,Oil Products,-6.430819863013699
Honduras,Electricity,-2.672377424657534
India,Production,4447.393395780822
India,Imports,333.92296972602736
India,Exports,-114.07711131506849
India,Total Consumption,3133.2460135342467
India,Oil Products,-724.7674058904109
India,Electricity,-729.9870486849314
Israel,Production,1.3672960273972603
Israel,Imports,176.55742884931507
Israel,Total Consumption,1.139543890410959
Israel,Oil Products,-153.88365030136987
Israel,Electricity,-65.63743890410959
Italy,Production,431.2627590410959
Italy,Imports,1961.897233041096
Italy,Exports,-3.8256976986301368
Italy,Total Consumption,470.40522010958904
Italy,Oil Products,-1599.7895899452055
Italy,Electricity,-715.6225581369863
Jamaica,Production,4.721865506849315
Jamaica,Imports,19.653256246575342
Jamaica,Total Consumption,0.29324016438356165
Jamaica,Oil Products,-19.653256246575342
Jamaica,Electricity,-12.655315287671232
Japan,Production,1108.1325309589042
Japan,Imports,5132.725000027397
Japan,Exports,-44.342985616438355
Japan,Total Consumption,697.7255498082192
Japan,Oil Products,-3324.809317972603
Japan,Electricity,-2422.2781459726025
LAC,Production,10474.440369452053
LAC,Imports,1168.9803269589038
LAC,Exports,-3254.8874438630146
LAC,Total Consumption,2179.0245049041096
LAC,Oil Products,-4521.554138602741
LAC,Electricity,-1335.2487854246574
Mexico,Production,3879.745503835617
Mexico,Imports,5.383593808219178
Mexico,Exports,-1765.4210412876712
Mexico,Total Consumption,510.9759869041096
Mexico,Oil Products,-1194.8942667397262
Mexico,Electricity,-342.9031836712329
Netherlands,Production,1241.0205309041098
Netherlands,Imports,982.3934699726027
Netherlands,Exports,-648.9410059178082
Netherlands,Total Consumption,450.9878492876713
Netherlands,Oil Products,-1220.1962017260273
Netherlands,Electricity,-263.66443775342464
Nicaragua,Production,19.595198630136988
Nicaragua,Imports,10.67760095890411
Nicaragua,Total Consumption,17.13386495890411
Nicaragua,Oil Products,-10.920274164383562
Nicaragua,Electricity,-4.874389753424657
North America,Production,37524.27072852055
North America,Imports,5074.6701950958895
North America,Exports,-3802.2358948767123
North America,Total Consumption,9559.42357668493
North America,Oil Products,-15821.431631890411
North America,Electricity,-12325.870626630138
Norway,Production,1275.4494404931509
Norway,Imports,54.901197945205475
Norway,Exports,-935.733320739726
Norway,Total Consumption,30.62692895890411
Norway,Oil Products,-147.7516534520548
Norway,Electricity,-184.11421704109588
Panama,Production,10.83225391780822
Panama,Imports,35.10666347945205
Panama,Total Consumption,8.114109178082192
Panama,Oil Products,-35.06621794520548
Panama,Electricity,-11.172968383561646
Paraguay,Production,34.8889122739726
Paraguay,Imports,3.9029940547945206
Paraguay,Total Consumption,32.461236356164385
Paraguay,Oil Products,-4.327672164383562
Paraguay,Electricity,-2.058484904109589
Peru,Production,272.76185136986294
Peru,Imports,1.1877009863013699
Peru,Exports,-23.189810547945203
Peru,Total Consumption,71.33357186301369
Peru,Oil Products,-155.3778657808219
Peru,Electricity,-29.824324082191783
Portugal,Production,32.03752219178082
Portugal,Imports,169.69938043835617
Portugal,Total Consumption,19.284587369863015
Portugal,Oil Products,-169.56231947945204
Portugal,Electricity,-58.38539797260273
Korea,Production,227.1173188219178
Korea,Imports,672.5362759178083
Korea,Total Consumption,218.6016461369863
Korea,Oil Products,-528.5481456986302
Korea,Electricity,-228.70927432876712
Spain,Production,440.7015699178082
Spain,Imports,997.2709400273974
Spain,Exports,-0.4107209863013699
Spain,Total Consumption,110.0066518630137
Spain,Oil Products,-943.6457043013698
Spain,Electricity,-484.41548087671237
Sweden,Production,419.0981721917808
Sweden,Imports,345.0876843287671
Sweden,Exports,-4.880876301369863
Sweden,Total Consumption,101.28977569863014
Sweden,Oil Products,-295.2588062191781
Sweden,Electricity,-360.95458389041096
Switzerland,Production,156.5609478630137
Switzerland,Imports,117.29867643835617
Switzerland,Total Consumption,34.14492731506849
Switzerland,Oil Products,-89.45072117808218
Switzerland,Electricity,-153.26425526027398
Trinidad & Tobago,Production,229.90538975342463
Trinidad & Tobago,Imports,8.222733753424658
Trinidad & Tobago,Exports,-85.85442235616439
Trinidad & Tobago,Total Consumption,33.79310739726028
Trinidad & Tobago,Oil Products,-89.8284069589041
Trinidad & Tobago,Electricity,-19.073463287671238
United Kingdom,Production,4686.261467726027
United Kingdom,Imports,888.3445293424656
United Kingdom,Exports,-1533.3005456164383
United Kingdom,Total Consumption,1049.258352520548
United Kingdom,Oil Products,-1583.004010438356
United Kingdom,Electricity,-1347.028677808219
Uruguay,Production,22.42618520547945
Uruguay,Imports,24.750839479452058
Uruguay,Total Consumption,9.941990273972603
Uruguay,Oil Products,-25.44070293150685
Uruguay,Electricity,-13.738468383561642
USA,Production,29483.773105561642
USA,Imports,4601.28660520548
USA,Exports,-1082.6752803013699
USA,Total Consumption,8099.646726602739
USA,Oil Products,-13141.171645726028
USA,Electricity,-10795.573091643837
Venezuela,Production,2419.978835424658
Venezuela,Imports,16.29459
Venezuela,Exports,-1129.7983039726025
Venezuela,Total Consumption,146.19550449315068
Venezuela,Oil Products,-970.0095253424656
Venezuela,Electricity,-213.03158917808219
World,Production,144986.04330736987
World,Imports,31816.563056986302
World,Exports,-30550.83193131507
World,Total Consumption,46111.23137865753
World,Oil Products,-56426.1323099726
World,Electricity,-41224.36243076713
