flow,period,value
Heat and Waste,2011,10944.100480000001
Industry,2011,5763.717828191781
Transport,2011,11835.924168739726
Residential,2011,5293.423682684932
Commercial,2011,4125.034374630138
Other,2011,3179.6268395616435
Total Consumption,2011,30064.37393087671
Hydrocarbon Heat and Waste,2011,-428.00821895890476
Electricity Heat and Waste,2011,11372.108698958906
Heat and Waste,2012,11275.873249452057
Industry,2012,4987.382787863014
Transport,2012,11995.106766410958
Residential,2012,5106.343607068493
Commercial,2012,3957.755420438356
Other,2012,2725.8329658630137
Total Consumption,2012,28641.187758
Hydrocarbon Heat and Waste,2012,242.20067150684736
Electricity Heat and Waste,2012,11033.67257794521
Heat and Waste,1971-1974,4907.951137431504
Industry,1971-1974,7608.656662472604
Transport,1971-1974,7979.384521123287
Residential,1971-1974,4733.585589445205
Commercial,1971-1974,2946.8185740068493
Other,1971-1974,2317.571837191781
Total Consumption,1971-1974,25586.017169178085
Hydrocarbon Heat and Waste,1971-1974,-352.16198782191896
Electricity Heat and Waste,1971-1974,5260.113125253423
Heat and Waste,1971,4372.573254191782
Industry,1971,7400.387740794521
Transport,1971,7504.536136164384
Residential,1971,4679.893344465753
Commercial,1971,2912.4756915068497
Other,1971,2175.8047471780824
Total Consumption,1971,24673.097680191782
Hydrocarbon Heat and Waste,1971,-276.8261054246577
Electricity Heat and Waste,1971,4649.39935961644
Heat and Waste,1972,4861.711403863013
Industry,1972,7594.791430273972
Transport,1972,7971.453983260274
Residential,1972,4901.478621917808
Commercial,1972,2980.564101671233
Other,1972,2268.293181013699
Total Consumption,1972,25716.58123780822
Hydrocarbon Heat and Waste,1972,-360.2802841369885
Electricity Heat and Waste,1972,5221.991688000002
Heat and Waste,1973,5141.8145615068515
Industry,1973,7908.290891287672
Transport,1973,8319.438343013699
Residential,1973,4769.614753506849
Commercial,1973,2986.5845017808215
Other,1973,2431.568549452055
Total Consumption,1973,26415.497039041093
Hydrocarbon Heat and Waste,1973,-383.5319277534236
Electricity Heat and Waste,1973,5525.346489260275
Heat and Waste,1974,5255.705330164385
Industry,1974,7531.156587534246
Transport,1974,8122.109622054794
Residential,1974,4583.355637890411
Commercial,1974,2907.6500010684936
Other,1974,2394.620871123288
Total Consumption,1974,25538.892719671236
Hydrocarbon Heat and Waste,1974,-388.0096339726024
Electricity Heat and Waste,1974,5643.714964136987
Heat and Waste,1975,5994.831282273974
Industry,1975,6575.9781624657535
Transport,1975,8220.815261479453
Residential,1975,4609.383785095891
Commercial,1975,2860.7691083835616
Other,1975,2396.735445589041
Total Consumption,1975,24663.681803178086
Hydrocarbon Heat and Waste,1975,164.8460970684937
Electricity Heat and Waste,1975,5829.98518520548
Heat and Waste,1976,6231.581867835614
Industry,1976,6932.2800640000005
Transport,1976,8579.15795550685
Residential,1976,4822.847000821917
Commercial,1976,3108.884547671233
Other,1976,2567.4111820273974
Total Consumption,1976,26010.58077010959
Hydrocarbon Heat and Waste,1976,-27.99656347945529
Electricity Heat and Waste,1976,6259.578431315069
Heat and Waste,1977,6925.042683068492
Industry,1977,7444.740365863014
Transport,1977,8839.870913534249
Residential,1977,4768.048724109589
Commercial,1977,3058.187857808219
Other,1977,2724.857955369863
Total Consumption,1977,26835.705756438354
Hydrocarbon Heat and Waste,1977,29.126809315066566
Electricity Heat and Waste,1977,6895.915873753425
Heat and Waste,1978,7079.421419643833
Industry,1978,7306.715883479453
Transport,1978,9154.668889068493
Residential,1978,4814.799403863014
Commercial,1978,3092.667997068493
Other,1978,2971.457229342466
Total Consumption,1978,27340.309362657536
Hydrocarbon Heat and Waste,1978,186.9278526027374
Electricity Heat and Waste,1978,6892.493567041096
Heat and Waste,1979,7084.917333150688
Industry,1979,7892.974364273972
Transport,1979,8962.15047558904
Residential,1979,4547.548387068493
Commercial,1979,3054.835678109589
Other,1979,3055.3539593150686
Total Consumption,1979,27512.862844273972
Hydrocarbon Heat and Waste,1979,209.7153766849333
Electricity Heat and Waste,1979,6875.201956465755
Heat and Waste,1980,7000.964453369863
Industry,1980,7779.352074438355
Transport,1980,8540.304175945206
Residential,1980,4329.243877041095
Commercial,1980,2862.886072630137
Other,1980,2821.759651671233
Total Consumption,1980,26333.545831643834
Hydrocarbon Heat and Waste,1980,57.63054854794609
Electricity Heat and Waste,1980,6943.333904821917
Heat and Waste,1981,6994.560101835616
Industry,1981,7599.999686465754
Transport,1981,8505.204079342466
Residential,1981,4146.752441671233
Commercial,1981,2801.369720383562
Other,1981,2817.4301319452056
Total Consumption,1981,25870.75618030137
Hydrocarbon Heat and Waste,1981,-48.05805052054711
Electricity Heat and Waste,1981,7042.618152356163
Heat and Waste,1982,6650.279902356169
Industry,1982,6659.454110273973
Transport,1982,8446.518773917807
Residential,1982,4143.889584657534
Commercial,1982,2835.0976008219177
Other,1982,2577.5125646575343
Total Consumption,1982,24662.472694575343
Hydrocarbon Heat and Waste,1982,-114.26224904109586
Electricity Heat and Waste,1982,6764.542151397265
Heat and Waste,1983,6899.895943260273
Industry,1983,6286.870411095891
Transport,1983,8544.535694575343
Residential,1983,4051.0642720547944
Commercial,1983,2851.4553693972603
Other,1983,2627.7068382465754
Total Consumption,1983,24329.794378931503
Hydrocarbon Heat and Waste,1983,-23.118097041096917
Electricity Heat and Waste,1983,6923.01404030137
Heat and Waste,1984-1987,7621.612849157536
Industry,1984-1987,6893.484136212329
Transport,1984-1987,9007.205018445205
Residential,1984-1987,4181.558695643836
Commercial,1984-1987,2974.07921050685
Other,1984-1987,2701.086936068493
Total Consumption,1984-1987,25725.59381922603
Hydrocarbon Heat and Waste,1984-1987,58.71945017123471
Electricity Heat and Waste,1984-1987,7562.893398986302
Heat and Waste,1984,7223.332253506849
Industry,1984,6985.159487287672
Transport,1984,8801.668519945206
Residential,1984,4213.726812328767
Commercial,1984,2977.173344082192
Other,1984,2773.925858986301
Total Consumption,1984,25717.392096465752
Hydrocarbon Heat and Waste,1984,23.894856136987073
Electricity Heat and Waste,1984,7199.437397369862
Heat and Waste,1985,7593.908456465751
Industry,1985,6894.536628821918
Transport,1985,8873.258722136987
Residential,1985,4147.204813123288
Commercial,1985,2953.1981190136985
Other,1985,2623.7528755890407
Total Consumption,1985,25464.173029205478
Hydrocarbon Heat and Waste,1985,19.97400901369656
Electricity Heat and Waste,1985,7573.934447452055
Heat and Waste,1986,7662.5706148493155
Industry,1986,6718.826748794521
Transport,1986,9024.489856301368
Residential,1986,4142.61241750685
Commercial,1986,2923.779415041096
Other,1986,2654.034511342466
Total Consumption,1986,25431.916791863016
Hydrocarbon Heat and Waste,1986,90.42181564383463
Electricity Heat and Waste,1986,7572.148799205481
Heat and Waste,1987,8006.640071808219
Industry,1987,6975.413679945204
Transport,1987,9329.40297539726
Residential,1987,4222.690739616439
Commercial,1987,3042.1659638904107
Other,1987,2752.6344983561644
Total Consumption,1987,26288.89335936986
Hydrocarbon Heat and Waste,1987,100.58711989040967
Electricity Heat and Waste,1987,7906.052951917809
Heat and Waste,1988,8508.453699287673
Industry,1988,7259.20742230137
Transport,1988,9760.273308328768
Residential,1988,4479.7890236164385
Commercial,1988,3184.444798356164
Other,1988,2787.7469053424657
Total Consumption,1988,27439.555273287675
Hydrocarbon Heat and Waste,1988,107.40355799999998
Electricity Heat and Waste,1988,8401.050141287673
Heat and Waste,1989,9881.241844657534
Industry,1989,6193.030485917808
Transport,1989,9838.517704602738
Residential,1989,4563.7194515068495
Commercial,1989,3239.5596708219177
Other,1989,2780.964988520548
Total Consumption,1989,26568.221645643836
Hydrocarbon Heat and Waste,1989,152.4658073972605
Electricity Heat and Waste,1989,9728.776037260273
Heat and Waste,1990,10064.040758465757
Industry,1990,5697.991103863013
Transport,1990,9791.395524383563
Residential,1990,4214.793959917809
Commercial,1990,3198.4179873972603
Other,1990,3073.7894916986306
Total Consumption,1990,25933.19382317808
Hydrocarbon Heat and Waste,1990,29.291282465754193
Electricity Heat and Waste,1990,10034.749476000003
Heat and Waste,1991,10192.172933917807
Industry,1991,5699.8082209041095
Transport,1991,9603.269387479451
Residential,1991,4358.345161890411
Commercial,1991,3221.7017223561643
Other,1991,3124.7927763835614
Total Consumption,1991,25885.76065013699
Hydrocarbon Heat and Waste,1991,-57.98027991780873
Electricity Heat and Waste,1991,10250.153213835616
Heat and Waste,1992,10705.09986558904
Industry,1992,5585.264981835616
Transport,1992,9811.671569561644
Residential,1992,4407.134103780822
Commercial,1992,3222.3227038904106
Other,1992,3135.9939401643833
Total Consumption,1992,26019.07093841096
Hydrocarbon Heat and Waste,1992,20.013550849314925
Electricity Heat and Waste,1992,10685.086314739725
Heat and Waste,1993,10838.544744712332
Industry,1993,5620.767204246576
Transport,1993,10015.990158438357
Residential,1993,4927.167380082192
Commercial,1993,3318.7636946301373
Other,1993,2735.5669247123287
Total Consumption,1993,26473.042278438355
Hydrocarbon Heat and Waste,1993,-12.36370178082143
Electricity Heat and Waste,1993,10850.908446493153
Heat and Waste,1994,11087.283515150684
