flow,period,value
Industry,1971-1974,1.3295465273972604
Other,1971-1974,8.49009801369863
Electricity output in GWh,1971-1974,1028.5
Production,1971-1974,31.631008424657534
Total Consumption,1971-1974,9.81964454109589
Electricity,1971-1974,-7.155370280821918
Industry,1971,0.9645476712328768
Other,1971,8.255005835616437
Electricity output in GWh,1971,917.0
Production,1971,32.1689601369863
Total Consumption,1971,9.219553506849314
Electricity,1971,-6.8152934246575345
Industry,1972,1.4181240547945204
Other,1972,8.744388767123288
Electricity output in GWh,1972,1050.0
Production,1972,33.249161150684934
Total Consumption,1972,10.16253290410959
Electricity,1972,-7.465675287671232
Industry,1973,1.4975290410958901
Other,1973,8.942921315068492
Electricity output in GWh,1973,1054.0
Production,1973,31.932452164383562
Total Consumption,1973,10.440450356164382
Electricity,1973,-7.368136082191781
Industry,1974,1.4379853424657534
Other,1974,8.0180761369863
Electricity output in GWh,1974,1093.0
Production,1974,29.173460246575342
Total Consumption,1974,9.456041397260275
Electricity,1974,-6.972376328767123
Industry,1975,1.4776878356164382
Other,1975,7.228745589041097
Electricity output in GWh,1975,1100.0
Production,1975,26.51499978082192
Total Consumption,1975,8.706413342465753
Electricity,1975,-7.781568164383561
Industry,1976,0.9844089589041095
Other,1976,7.821270657534247
Electricity output in GWh,1976,1248.0
Production,1976,29.84410504109589
Total Consumption,1976,8.805679616438356
Electricity,1976,-9.239394712328767
Industry,1977,1.1811943561643836
Other,1977,10.440450356164382
Electricity output in GWh,1977,1392.0
Production,1977,35.08029556164384
Total Consumption,1977,11.621644712328767
Electricity,1977,-10.281640383561644
Industry,1978,1.517390328767123
Other,1978,15.700378027397262
Electricity output in GWh,1978,1505.0
Production,1978,41.879623643835615
Total Consumption,1978,17.217768356164385
Electricity,1978,-10.991565945205478
Industry,1979,1.6149295342465753
Other,1979,15.561409260273972
Electricity output in GWh,1979,1768.0
Production,1979,43.28869063013699
Total Consumption,1979,17.176338794520547
Electricity,1979,-11.555192739726028
Industry,1980,1.671019095890411
Other,1980,15.639107260273972
Electricity output in GWh,1980,1963.0
Production,1980,48.909414958904115
Total Consumption,1980,17.310126356164385
Electricity,1980,-11.981136027397262
Industry,1981,1.5100603287671233
Other,1981,12.091628246575342
Electricity output in GWh,1981,2241.0
Production,1981,53.87588156164383
Total Consumption,1981,13.601668493150683
Electricity,1981,-12.861097506849317
Industry,1982,3.6760853698630136
Other,1982,26.272888876712333
