flow,period,value
Production,1971-1974,1047.2624587876712
Imports,1971-1974,1415.9559311643836
Exports,1971-1974,-479.9121799041096
Total Consumption,1971-1974,377.67838053424657
Oil Products,1971-1974,-1379.7149803082193
Electricity,1971-1974,-231.2191315958904
Production,1971,749.9118964931507
Imports,1971,1300.9354287671233
Exports,1971,-296.30263838356166
Total Consumption,1971,296.3370190958904
Oil Products,1971,-1254.3839442739725
Electricity,1971,-201.59486128767125
Production,1972,959.5480489315069
Imports,1972,1439.67413430137
Exports,1972,-401.834174630137
Total Consumption,1972,379.5725629863014
Oil Products,1972,-1433.9313704931506
Electricity,1972,-227.6070632328767
Production,1973,1139.9036026301371
Imports,1973,1536.9628546027398
Exports,1973,-535.1033948219178
Total Consumption,1973,409.1326054246576
Oil Products,1973,-1505.550491041096
Electricity,1973,-240.95398912328767
Production,1974,1339.6862870958903
Imports,1974,1386.2513069863014
Exports,1974,-686.408511780822
Total Consumption,1974,425.671334630137
Oil Products,1974,-1324.9941154246576
Electricity,1974,-254.720612739726
Production,1975,1432.5197329863015
Imports,1975,1187.4385321369864
Exports,1975,-758.1923665479452
Total Consumption,1975,447.93075731506855
Oil Products,1975,-1171.1601685479452
Electricity,1975,-246.8691987123288
Production,1976,1532.5882101917807
Imports,1976,1370.6434476164384
Exports,1976,-832.4085763835617
Total Consumption,1976,474.25885213698626
Oil Products,1976,-1336.8295953150684
Electricity,1976,-256.6844904383562
Production,1977,1527.0159642739727
Imports,1977,1274.807312410959
Exports,1977,-840.0911995890411
Total Consumption,1977,477.0016778904109
Oil Products,1977,-1248.6607606027399
Electricity,1977,-264.1935633424657
Production,1978,1404.6675403835616
Imports,1978,1238.2602738082192
Exports,1978,-735.1086301369863
Total Consumption,1978,503.94155660273975
Oil Products,1978,-1245.014999342466
Electricity,1978,-268.711755260274
Production,1979,1476.9192700547947
Imports,1979,1340.3988434246578
Exports,1979,-816.7653723561644
Total Consumption,1979,534.2709879726027
Oil Products,1979,-1349.7391109863013
Electricity,1979,-282.89875939726033
Production,1980,1442.3322935342464
Imports,1980,1182.8098479999999
Exports,1980,-858.8367809315067
Total Consumption,1980,502.54737052054793
Oil Products,1980,-1178.0003438082192
Electricity,1980,-281.0295089863013
Production,1981,1340.5879373424657
Imports,1981,964.4980280547945
Exports,1981,-778.8148094520548
Total Consumption,1981,483.7499972054795
Oil Products,1981,-1053.9077614794521
Electricity,1981,-276.1316230684932
Production,1982,1153.829779260274
Imports,1982,936.1362096712329
Exports,1982,-613.3973941095892
Total Consumption,1982,445.7046865205479
Oil Products,1982,-1099.0090104931505
Electricity,1982,-265.4334378630137
Production,1983,1241.0205309041098
Imports,1983,982.3934699726027
Exports,1983,-648.9410059178082
Total Consumption,1983,450.9878492876713
Oil Products,1983,-1220.1962017260273
Electricity,1983,-263.66443775342464
Production,1984-1987,1272.8777601986303
Imports,1984-1987,1123.5875999931507
Exports,1984-1987,-604.7893031780822
Total Consumption,1984-1987,497.52324794520547
Oil Products,1984-1987,-1299.2663476027396
Electricity,1984-1987,-283.30528320547944
