flow,period,value
Heat and Waste,1971-1974,215.30890470547956
Industry,1971-1974,633.0843984794521
Transport,1971-1974,580.5538580890411
Residential,1971-1974,599.3048114178083
Commercial,1971-1974,56.48931775342466
Other,1971-1974,220.4324391506849
Total Consumption,1971-1974,2089.864905219178
Hydrocarbon Heat and Waste,1971-1974,29.281788609589285
Electricity Heat and Waste,1971-1974,186.02711609589028
Heat and Waste,1971,202.83276775342438
Industry,1971,570.864255780822
Transport,1971,506.7288844931507
Residential,1971,591.8609102465754
Commercial,1971,48.56797753424657
Other,1971,201.24247906849317
Total Consumption,1971,1919.2646075342464
Hydrocarbon Heat and Waste,1971,19.675788465753158
Electricity Heat and Waste,1971,183.15697928767122
Heat and Waste,1972,213.17770720547946
Industry,1972,596.7381115068495
Transport,1972,555.4024140273973
Residential,1972,597.0498072054794
Commercial,1972,49.244747397260284
Other,1972,211.62322506849316
Total Consumption,1972,2010.0583855342466
Hydrocarbon Heat and Waste,1972,27.813112657534248
Electricity Heat and Waste,1972,185.36459454794522
Heat and Waste,1973,227.4256607945208
Industry,1973,658.512178520548
Transport,1973,612.7192586575342
Residential,1973,600.4902481369862
Commercial,1973,64.42393230136987
Other,1973,224.14222243835619
Total Consumption,1973,2160.2878400547947
Hydrocarbon Heat and Waste,1973,36.366258712329
Electricity Heat and Waste,1973,191.0594020821918
Heat and Waste,1974,217.79948306849315
Industry,1974,706.2230481095891
Transport,1974,647.3648751780821
Residential,1974,607.8182800821918
Commercial,1974,63.72061378082192
Other,1974,244.72183002739726
Total Consumption,1974,2269.8487877534244
Hydrocarbon Heat and Waste,1974,33.271994602739824
Electricity Heat and Waste,1974,184.52748846575332
Heat and Waste,1975,220.58281460273997
Industry,1975,711.9523568493152
Transport,1975,659.6697763013699
Residential,1975,599.5954258356164
Commercial,1975,71.02442660273972
Other,1975,245.7060180821918
Total Consumption,1975,2287.9480438356168
Hydrocarbon Heat and Waste,1975,32.0687901643837
Electricity Heat and Waste,1975,188.51402443835627
Heat and Waste,1976,230.0257824931516
Industry,1976,778.3575178630136
Transport,1976,695.0988794520548
Residential,1976,603.7924030958906
Commercial,1976,77.14188394520548
Other,1976,257.4520318082192
Total Consumption,1976,2411.842876821918
