flow,period,value
Industry,1984-1987,0.0025152945205479454
Residential,1984-1987,0.07325481506849314
Commercial,1984-1987,0.016542705479452052
Other,1984-1987,0.00036147945205479453
Electricity output in GWh,1984-1987,6.75
Production,1984-1987,0.10433200684931505
Total Consumption,1984-1987,0.09267429452054796
Electricity,1984-1987,-0.011657712328767122
Industry,1990,0.0014459178082191781
Residential,1990,0.038838958904109586
Commercial,1990,0.010543150684931507
Other,1990,0.10119416438356164
Electricity output in GWh,1990,1.0
Production,1990,0.1537492602739726
Total Consumption,1990,0.15202219178082194
Electricity,1990,-0.0017270684931506848
Industry,1991,0.0014459178082191781
Residential,1991,0.05034605479452055
Commercial,1991,0.012953013698630137
Other,1991,0.11366520547945205
Electricity output in GWh,1991,2.0
Production,1991,0.18184424657534246
Total Consumption,1991,0.17839010958904106
Electricity,1991,-0.0034541369863013696
Industry,1992,0.001927890410958904
Residential,1992,0.06233512328767123
Commercial,1992,0.015824767123287672
Other,1992,0.12708010958904112
Electricity output in GWh,1992,3.0
Production,1992,0.21234909589041095
Total Consumption,1992,0.2071678904109589
Electricity,1992,-0.005181205479452055
Industry,1993,0.0023897808219178083
Residential,1993,0.0757701095890411
Commercial,1993,0.01917849315068493
Other,1993,0.14003312328767123
Electricity output in GWh,1993,4.0
Production,1993,0.24429986301369863
Total Consumption,1993,0.2373915890410959
Electricity,1993,-0.006908273972602739
Industry,1994,0.0028717534246575343
Residential,1994,0.09255882191780823
Commercial,1994,0.023496164383561644
Other,1994,0.15009430136986301
Electricity output in GWh,1994,5.0
Production,1994,0.2776764657534247
Total Consumption,1994,0.26904112328767127
Electricity,1994,-0.008635342465753424
Industry,1995,0.0033537260273972603
Residential,1995,0.11125534246575343
Commercial,1995,0.027813835616438357
Other,1995,0.16065753424657533
Electricity output in GWh,1995,5.0
Production,1995,0.3117157808219178
Total Consumption,1995,0.3030804383561644
Electricity,1995,-0.008635342465753424
Industry,1996,0.004317671232876712
Residential,1996,0.1309158082191781
Commercial,1996,0.03309545205479452
Other,1996,0.16017556164383562
Electricity output in GWh,1996,7.0
Production,1996,0.3405939726027397
Total Consumption,1996,0.3285044931506849
Electricity,1996,-0.012089479452054795
Industry,1997,0.004799643835616438
Residential,1997,0.1496324109589041
Commercial,1997,0.037413123287671234
Other,1997,0.15921161643835616
Electricity output in GWh,1997,10.0
Production,1997,0.36830739726027395
Total Consumption,1997,0.3510367123287671
Electricity,1997,-0.01727068493150685
Industry,1998,0.00576358904109589
Residential,1998,0.17071871232876712
Commercial,1998,0.04219268493150685
Other,1998,0.15778578082191783
Electricity output in GWh,1998,11.0
Production,1998,0.3954585205479452
Total Consumption,1998,0.37646076712328763
Electricity,1998,-0.018997753424657534
Industry,1999-2002,0.007189424657534246
Residential,1999-2002,0.21640569863013698
Commercial,1999-2002,0.051912465753424654
Other,1999-2002,0.10886556164383561
Electricity output in GWh,1999-2002,15.25
Production,1999-2002,0.4107059246575342
Total Consumption,1999-2002,0.3843681301369863
Electricity,1999-2002,-0.026337794520547943
Industry,1999,0.0062254794520547945
Residential,1999,0.1908611506849315
Commercial,1999,0.04651035616438356
Other,1999,0.000963945205479452
Electricity output in GWh,1999,12.0
Production,1999,0.26530583561643833
Total Consumption,1999,0.24458101369863014
Electricity,1999,-0.02072482191780822
Industry,2000,0.0067074520547945205
Residential,2000,0.2081318356164384
Commercial,2000,0.05034605479452055
Other,2000,0.1496324109589041
Electricity output in GWh,2000,14.0
Production,2000,0.43899671232876714
Total Consumption,2000,0.41481775342465754
Electricity,2000,-0.02417895890410959
Industry,2001,0.007671397260273973
Residential,2001,0.22540252054794524
Commercial,2001,0.053719863013698625
Other,2001,0.14483276712328766
Electricity output in GWh,2001,16.0
Production,2001,0.45923956164383556
Total Consumption,2001,0.43160646575342465
Electricity,2001,-0.027633095890410957
Industry,2002,0.0081533698630137
Residential,2002,0.2412272876712329
Commercial,2002,0.0570735890410959
Other,2002,0.14003312328767123
Electricity output in GWh,2002,19.0
Production,2002,0.4792815890410959
Total Consumption,2002,0.44646728767123284
Electricity,2002,-0.03281430136986301
Industry,2004,0.009117315068493151
Residential,2004,0.2728768219178082
