country,flow,value
United Kingdom,Electricity output in GWh,5395.0
United Kingdom,Production,9.315867698630138
United Kingdom,Electricity,-9.315867698630138
Portugal,Electricity output in GWh,15723.0
Portugal,Production,27.149817945205477
Portugal,Electricity,-27.14981794520548
Argentina,Electricity output in GWh,37300.0
Argentina,Production,64.408067369863
Argentina,Electricity,-64.40806736986302
Guatemala,Electricity output in GWh,4032.0
Guatemala,Production,6.962295068493151
Guatemala,Electricity,-6.962295068493152
Venezuela,Electricity output in GWh,67633.0
Venezuela,Production,116.78579734246574
Venezuela,Electricity,-116.78579734246574
Bolivia,Electricity output in GWh,1720.0
Bolivia,Production,2.9700155890410955
Bolivia,Electricity,-2.9700155890410955
USA,Electricity output in GWh,269670.0
USA,Production,465.654737479452
USA,Electricity,-465.65475756164386
Israel,Electricity output in GWh,..
Israel,Production,15.0
Israel,Electricity,15.0
Mexico,Electricity output in GWh,30698.0
Mexico,Production,53.00800956164384
Mexico,Electricity,-53.00800956164383
Italy,Electricity output in GWh,42432.0
Italy,Production,73.26977630136986
Italy,Electricity,-73.26977630136987
Denmark,Electricity output in GWh,19.0
Denmark,Production,0.03281430136986301
Denmark,Electricity,-0.03281430136986301
Dominican Republic,Electricity output in GWh,1898.0
Dominican Republic,Production,3.277393616438357
Dominican Republic,Electricity,-3.277393616438357
Honduras,Electricity output in GWh,2350.0
Honduras,Production,4.057888
Honduras,Electricity,-4.057888
El Salvador,Electricity output in GWh,1261.0
El Salvador,Production,2.1774317260273977
El Salvador,Electricity,-2.1774317260273977
Haiti,Electricity output in GWh,71.0
Haiti,Production,0.12260178082191782
Haiti,Electricity,-0.12260178082191782
Nicaragua,Electricity output in GWh,426.0
Nicaragua,Production,0.735590602739726
Nicaragua,Electricity,-0.735590602739726
Slovenia,Electricity output in GWh,4503.0
Slovenia,Production,7.7755836712328765
Slovenia,Electricity,-7.7755836712328765
China,Electricity output in GWh,1162574.0
China,Production,2007.483587479452
China,Electricity,-2007.483587479452
Canada,Electricity output in GWh,387097.0
Canada,Production,668.4227200821919
Canada,Electricity,-668.4227
Cuba,Electricity output in GWh,64.0
Cuba,Production,0.11051230136986301
Cuba,Electricity,-0.11051230136986301
Finland,Electricity output in GWh,15799.0
Finland,Production,27.28103498630137
Finland,Electricity,-27.281034986301368
France,Electricity output in GWh,60043.0
France,Production,103.6797171780822
France,Electricity,-103.6797171780822
Switzerland,Electricity output in GWh,34624.0
Switzerland,Production,59.7872554520548
Switzerland,Electricity,-59.7872554520548
Germany,Industry,23.0
Germany,Transport,23.0
Germany,Residential,23.0
Germany,Commercial,23.0
Germany,Other,23.0
Germany,Electricity output in GWh,20547.0
Germany,Production,23.0
Germany,Imports,23.0
Germany,Exports,23.0
Germany,Total Consumption,23.0
Germany,Electricity,23.0
Chile,Electricity output in GWh,23274.0
Chile,Production,40.18856252054795
Chile,Electricity,-40.18856252054795
Jamaica,Electricity output in GWh,119.0
Jamaica,Production,0.20548098630136985
Jamaica,Electricity,-0.20548098630136985
Netherlands,Electricity output in GWh,100.0
Netherlands,Production,0.17266668493150686
Netherlands,Electricity,-0.17266668493150686
Croatia,Electricity output in GWh,6853.0
Croatia,Production,11.833471671232877
Croatia,Electricity,-11.833471671232877
Japan,Electricity output in GWh,78902.0
Japan,Production,136.24463789041096
Japan,Electricity,-136.24461780821918
Sweden,Electricity output in GWh,62018.0
Sweden,Production,107.09005490410959
Sweden,Electricity,-107.09005490410958
Colombia,Electricity output in GWh,48966.0
Colombia,Production,84.55241353424658
Colombia,Electricity,-84.55241353424658
Uruguay,Electricity output in GWh,7842.0
Uruguay,Production,13.541241178082192
Uruguay,Electricity,-13.541241178082192
Ecuador,Electricity output in GWh,15833.0
Ecuador,Production,27.339755315068494
Ecuador,Electricity,-27.339755315068498
Spain,Electricity output in GWh,36395.0
Spain,Production,62.84535153424658
Spain,Electricity,-62.845351534246575
Brazil,Electricity output in GWh,380911.0
Brazil,Production,657.7410022739726
Brazil,Electricity,-657.7410022739725
India,Electricity output in GWh,137533.0
India,Production,237.4861560821918
India,Electricity,-237.48615608219177
Paraguay,Electricity output in GWh,63770.0
Paraguay,Production,110.11533668493152
Paraguay,Electricity,-110.11533668493152
Panama,Electricity output in GWh,6523.0
Panama,Production,11.263639479452054
Panama,Electricity,-11.263639479452054
Korea,Electricity output in GWh,2847.0
Korea,Production,4.916080383561644
Korea,Electricity,-4.916080383561644
World,Electricity output in GWh,4061468.0
World,Production,7013.171032082191
World,Electricity,-7013.171052164383
Costa Rica,Electricity output in GWh,8026.0
Costa Rica,Production,13.858961534246575
Costa Rica,Electricity,-13.858961534246575
Austria,Electricity output in GWh,39838.0
Austria,Production,68.79056391780823
Austria,Electricity,-68.790584
Norway,Electricity output in GWh,143006.0
Norway,Production,246.93671504109588
Norway,Electricity,-246.93671504109588
Peru,Electricity output in GWh,24158.0
Peru,Production,41.71500991780822
Peru,Electricity,-41.715009917808224
