flow,period,value
Industry,1971-1974,0.07897321917808219
Electricity output in GWh,1971-1974,48.75
Production,1971-1974,22.73426610958904
Exports,1971-1974,-21.18149095890411
Total Consumption,1971-1974,0.07897321917808219
Electricity,1971-1974,-0.24340118493150686
Electricity output in GWh,1971,30.0
Production,1971,1.182499698630137
Electricity,1971,-0.14975290410958905
Industry,1972,0.1829889315068493
Electricity output in GWh,1972,39.0
Production,1972,22.36376975342466
Exports,1972,-20.798483397260274
Total Consumption,1972,0.1829889315068493
Electricity,1972,-0.19463660273972602
Industry,1973,0.06645197260273973
Electricity output in GWh,1973,51.0
Production,1973,33.920247753424654
Exports,1973,-32.205208493150685
Total Consumption,1973,0.06645197260273973
Electricity,1973,-0.25462210958904113
Industry,1974,0.06645197260273973
Electricity output in GWh,1974,75.0
Production,1974,33.47054723287672
Exports,1974,-31.722271945205485
Total Consumption,1974,0.06645197260273973
Electricity,1974,-0.3745931232876712
Industry,1975,0.6494982465753425
Electricity output in GWh,1975,102.0
Production,1975,34.469636273972604
Exports,1975,-31.938496904109588
Total Consumption,1975,0.6494982465753425
Electricity,1975,-0.5096860273972602
Industry,1976,0.9658530136986301
Electricity output in GWh,1976,129.0
Production,1976,35.369017232876715
Exports,1976,-32.23842443835616
Total Consumption,1976,0.9658530136986301
Electricity,1976,-0.6443371232876712
Industry,1977,0.8825520821917809
Electricity output in GWh,1977,216.0
Production,1977,37.350768082191784
Exports,1977,-33.65397797260274
Total Consumption,1977,0.8825520821917809
Electricity,1977,-1.0789157534246576
Industry,1978,0.9490241369863013
Electricity output in GWh,1978,261.0
Production,1978,36.66803380821918
Exports,1978,-32.537950328767124
Total Consumption,1978,0.9490241369863013
Electricity,1978,-1.30375597260274
Industry,1979,0.5994534246575343
Electricity output in GWh,1979,330.0
Production,1979,40.14817723287671
Exports,1979,-35.43546920547945
Total Consumption,1979,0.5994534246575343
Electricity,1979,-1.648587287671233
Industry,1980,0.7492063287671232
Electricity output in GWh,1980,318.0
Production,1980,42.978822410958905
Exports,1980,-38.06673838356164
Total Consumption,1980,0.7492063287671232
Electricity,1980,-1.5886017808219177
Industry,1981,1.2489516712328768
Electricity output in GWh,1981,363.0
Production,1981,46.72567742465753
Exports,1981,-40.96427734246575
Total Consumption,1981,1.2489516712328768
Electricity,1981,-1.813442
Industry,1982,1.232122794520548
Electricity output in GWh,1982,345.0
Production,1982,48.19127578082192
Exports,1982,-42.31291701369863
Total Consumption,1982,1.232122794520548
Electricity,1982,-1.7236746027397263
Industry,1983,0.9658530136986301
Electricity output in GWh,1983,381.0
Production,1983,49.05699898630137
Exports,1983,-43.245534000000006
Total Consumption,1983,0.9658530136986301
Electricity,1983,-1.903209397260274
Industry,1984-1987,1.6069368219178082
Electricity output in GWh,1984-1987,469.5
Production,1984-1987,50.15189012328768
Exports,1984-1987,-42.5293478150685
Total Consumption,1984-1987,1.6069368219178082
Electricity,1984-1987,-2.3454544041095886
Industry,1984,1.1488218630136988
Electricity output in GWh,1984,378.0
Production,1984,49.556764410958905
Exports,1984,-42.9291993150685
Total Consumption,1984,1.1488218630136988
Electricity,1984,-1.8885293150684932
Industry,1985,1.5320704109589043
Electricity output in GWh,1985,417.0
Production,1985,49.806205315068496
Exports,1985,-43.028887315068495
Total Consumption,1985,1.5320704109589043
Electricity,1985,-2.083165917808219
Industry,1986,1.7819330410958905
Electricity output in GWh,1986,495.0
Production,1986,50.788887205479455
Exports,1986,-42.978822410958905
Total Consumption,1986,1.7819330410958905
Electricity,1986,-2.4728809315068494
Industry,1987,1.9649219726027396
Electricity output in GWh,1987,588.0
Production,1987,50.45570356164384
Exports,1987,-41.18048221917809
Total Consumption,1987,1.9649219726027396
Electricity,1987,-2.9372414520547943
Industry,1988,1.8652339726027396
Electricity output in GWh,1988,630.0
Production,1988,52.63727221917809
Exports,1988,-43.27877002739726
Total Consumption,1988,1.8652339726027396
Electricity,1988,-3.1474216712328764
Industry,1989,3.130572712328767
Electricity output in GWh,1989,771.0
Production,1989,54.60219419178083
Exports,1989,-42.91237043835616
Total Consumption,1989,3.130572712328767
Electricity,1989,-3.8517242191780823
Industry,1990,3.3135616438356164
Electricity output in GWh,1990,900.0
Production,1990,55.50115342465753
Exports,1990,-42.779004602739725
Total Consumption,1990,3.3135616438356164
Electricity,1990,-4.496061342465754
Industry,1991,3.663574164383562
Residential,1991,0.016828876712328765
Electricity output in GWh,1991,869.0
Production,1991,55.684564082191784
Exports,1991,-42.2960881369863
Total Consumption,1991,3.6804030410958903
Electricity,1991,-4.855552657534247
Industry,1992,4.346308438356164
Residential,1992,0.016828876712328765
Electricity output in GWh,1992,975.0
Production,1992,57.29991534246575
Exports,1992,-41.28061202739726
Total Consumption,1992,4.363137315068493
Electricity,1992,-6.084663123287671
Industry,1993,4.912525835616439
Residential,1993,0.016828876712328765
Electricity output in GWh,1993,1052.0
Production,1993,57.11650468493151
Exports,1993,-40.61426482191781
Total Consumption,1993,4.9293547123287675
Electricity,1993,-6.11442493150685
Industry,1994,5.478743232876711
Transport,1994,0.05006490410958904
Residential,1994,0.033236027397260275
Electricity output in GWh,1994,1407.0
Production,1994,61.479642
Exports,1994,-42.096270328767126
Total Consumption,1994,5.5620240821917815
Electricity,1994,-8.347785561643835
Industry,1995,6.011282794520548
Transport,1995,0.05006490410958904
Residential,1995,0.016828876712328765
Commercial,1995,0.016828876712328765
Electricity output in GWh,1995,1644.0
Production,1995,61.362683315068494
Exports,1995,-39.865078575342466
Total Consumption,1995,6.095005452054794
Electricity,1995,-9.831518136986302
Industry,1996,5.026452109589042
Transport,1996,0.6223270410958904
Residential,1996,0.14370816438356165
Commercial,1996,0.19118246575342465
Electricity output in GWh,1996,1715.0
Production,1996,61.9914768219178
Exports,1996,-34.53566652054795
Total Consumption,1996,5.983669780821918
Electricity,1996,-9.651541534246576
Industry,1997,6.006101589041096
Transport,1997,0.508822493150685
Residential,1997,0.1173804109589041
Commercial,1997,0.1566611780821918
Electricity output in GWh,1997,1819.0
Production,1997,60.03346312328767
Exports,1997,-26.922828931506853
Total Consumption,1997,6.788965671232877
Electricity,1997,-11.79298597260274
Industry,1998,6.900321424657534
Transport,1998,0.2736198630136986
Residential,1998,0.06343964383561643
Commercial,1998,0.08416446575342465
Electricity output in GWh,1998,2033.0
Production,1998,58.59202364383561
Exports,1998,-26.80458498630137
Total Consumption,1998,7.3215253150684925
Electricity,1998,-13.435950246575342
Industry,1999-2002,6.508231691780822
Transport,1999-2002,0.6127177123287672
Residential,1999-2002,0.09797097260273972
Commercial,1999-2002,0.14242290410958902
Electricity output in GWh,1999-2002,1861.5
Production,1999-2002,62.76818571232877
Exports,1999-2002,-43.770432287671234
Total Consumption,1999-2002,7.361333239726027
Electricity,1999-2002,-9.167113883561644
Industry,1999,6.985771150684932
Transport,1999,0.3422407123287672
Residential,1999,0.0789832602739726
Commercial,1999,0.10531101369863013
Electricity output in GWh,1999,1969.0
Production,1999,48.05576115068493
Exports,1999,-17.51598890410959
Total Consumption,1999,7.51226597260274
Electricity,1999,-9.228610575342465
Industry,2000,6.432486684931507
Transport,2000,0.4432139726027397
Residential,2000,0.0807103287671233
Commercial,2000,0.12473049315068495
Electricity output in GWh,2000,1851.0
Production,2000,56.57747857534247
Exports,2000,-33.720008219178084
